ReferralID,ClientID,Original Date Created,Address 1 County,Address 1 State,Address 1 Postal Code,Original Sender,Service Type,Service Subtype
7341,790,6/13/2022 16:43,Henry County,KY,40057,Organization 22,Food Assistance,Emergency Food
7342,390,6/20/2022 16:10,Martin County,KY,41224,Organization 22,Clothing & Household Goods,
7351,88,6/29/2022 18:12,Henderson County,KY,42420,Organization 22,Sports & Recreation,Exercise Classes/Groups
7363,468,6/17/2022 17:08,Hardin County,KY,42701,Organization 22,Food Assistance,Emergency Food
7364,441,6/22/2022 14:12,Christian County,KY,42240,Organization 22,Food Assistance,Emergency Food
7365,365,6/17/2022 19:52,Madison County,KY,40403,Organization 22,Employment,Job Search/Placement
7380,389,6/20/2022 16:13,Martin County,KY,41224,Organization 22,Food Assistance,Emergency Food
7385,794,6/10/2022 20:20,Laurel County,KY,40741,Organization 22,Wellness,Nutrition Education
7388,890,6/8/2022 17:43,Christian County,KY,42240,Organization 22,Utilities,Utility Bill Payment Assistance
7398,856,6/8/2022 18:01,McCreary County,KY,42653,Organization 22,Wellness,Wellness Expense Assistance
7403,99,6/29/2022 3:16,Kenton County,KY,41015,Organization 22,Food Assistance,SNAP/WIC/Other Nutrition Benefits
7415,440,6/21/2022 17:18,,KY,41553,Organization 22,Utilities,Utility Bill Payment Assistance
7420,387,6/24/2022 19:18,Pike County,KY,41501,Organization 22,Food Assistance,Prepared Meals
7438,1086,6/1/2022 16:20,Fayette County,KY,40515,Organization 22,Food Assistance,Prepared Meals
7444,941,6/1/2022 13:56,Henderson County,KY,42420,Organization 22,Transportation,Ride Coordination
7451,1028,6/3/2022 14:48,Logan County,KY,42256,Organization 22,Housing & Shelter,Permanent Housing
7455,468,6/17/2022 17:08,Hardin County,KY,42701,Organization 22,Transportation,Transportation Passes/Vouchers
7464,274,6/27/2022 17:22,Daviess County,KY,42355,Organization 22,Physical Health,Medical Equipment/Assistive Technology
7466,482,2/17/2022 17:10,Warren County,KY,42101,Organization 22,Transportation,Ride Coordination
7477,388,6/23/2022 19:09,Barren County,KY,42131,Organization 22,Clothing & Household Goods,
7487,1087,5/27/2022 19:08,Pulaski County,KY,42553,Organization 22,Food Assistance,Prepared Meals
7492,892,6/7/2022 14:21,Boone County,KY,41042,Organization 22,Employment,Job Search/Placement
7502,928,6/7/2022 17:13,Madison County,KY,40475,Organization 22,Housing & Shelter,Rent/Mortgage Payment Assistance
7506,481,6/20/2022 18:57,Ohio County,KY,42320,Organization 22,Housing & Shelter,Home Expense Assistance/Repairs
7508,1003,6/2/2022 21:18,Jefferson County,KY,40201,Organization 22,Clothing & Household Goods,
7510,1020,6/3/2022 16:56,Barren County,KY,42141,Organization 22,Transportation,Ride Coordination
7530,421,6/23/2022 15:45,Boone County,KY,41042,Organization 22,Clothing & Household Goods,
7542,791,6/13/2022 18:20,Christian County,KY,42240,Organization 22,Physical Health,Medical Expense Assistance
7558,892,6/7/2022 14:23,Boone County,KY,41042,Organization 22,Income Support,TANF/Cash Assistance Programs
7564,478,6/14/2022 14:59,Shelby County,KY,40003,Organization 22,Food Assistance,SNAP/WIC/Other Nutrition Benefits
7568,1087,5/27/2022 19:08,Pulaski County,KY,42553,Organization 22,Food Assistance,Prepared Meals
7573,479,6/15/2022 20:17,Jefferson County,KY,40210,Organization 22,Food Assistance,Prepared Meals
7584,420,6/17/2022 16:21,Hopkins County,KY,42431,Organization 22,Clothing & Household Goods,
7597,386,6/23/2022 13:22,Jefferson County,KY,,Organization 22,Transportation,Ride Coordination
7608,481,6/6/2022 17:01,Ohio County,KY,42320,Organization 22,Income Support,Emergency/One-time Financial Assistance
7617,308,6/14/2022 15:57,Jefferson County,KY,40219,Organization 22,Food Assistance,Prepared Meals
7623,411,6/6/2022 18:58,Martin County,KY,41224,Organization 22,Clothing & Household Goods,
7625,892,6/7/2022 14:25,Boone County,KY,41042,Organization 22,Transportation,Transportation Expense Assistance
7629,365,6/13/2022 18:12,Madison County,KY,40403,Organization 22,Employment,Job Search/Placement
7652,1013,6/3/2022 19:10,Kenton County,KY,41015,Organization 22,Clothing & Household Goods,
7653,411,6/6/2022 18:57,Martin County,KY,41224,Organization 22,Food Assistance,Emergency Food
7657,467,6/16/2022 16:32,Gallatin County,KY,41092,Organization 22,Transportation,Ride Coordination
7663,794,6/10/2022 20:20,Laurel County,KY,40741,Organization 22,Wellness,Health Literacy Classes
7688,1004,6/3/2022 13:59,Scott County,KY,40324,Organization 22,Food Assistance,Emergency Food
7693,481,6/6/2022 16:35,Ohio County,KY,42320,Organization 22,Housing & Shelter,Home Expense Assistance/Repairs
7698,72,6/30/2022 15:58,Bourbon County,KY,40348,Organization 22,Utilities,Utility Bill Payment Assistance
7700,794,6/10/2022 20:20,Laurel County,KY,40741,Organization 22,Wellness,Health Literacy Classes
7710,441,6/22/2022 14:17,Christian County,KY,42240,Organization 22,Utilities,Utility Bill Payment Assistance
7720,737,6/14/2022 16:38,Franklin County,KY,40601,Organization 22,Clothing & Household Goods,
7742,440,6/21/2022 17:18,,KY,41553,Organization 22,Food Assistance,Emergency Food
7746,442,6/22/2022 18:33,Livingston County,KY,42058,Organization 22,Housing & Shelter,Emergency Housing
7778,1004,6/3/2022 14:04,Scott County,KY,40324,Organization 22,Housing & Shelter,Rent/Mortgage Payment Assistance
7786,618,6/15/2022 16:20,Pulaski County,KY,40741,Organization 22,Housing & Shelter,Permanent Housing
7797,439,6/21/2022 15:50,Bullitt County,KY,40229,Organization 22,Housing & Shelter,Home Expense Assistance/Repairs
7809,389,6/6/2022 19:25,Martin County,KY,41224,Organization 22,Clothing & Household Goods,
7829,86,6/28/2022 14:57,Jefferson County,KY,40219,Organization 22,Individual & Family Support,Life Skills Training & Support
7831,521,6/20/2022 20:48,Madison County,KY,40475,Organization 22,Transportation,Ride Coordination
7834,477,6/6/2022 21:12,Fayette County,KY,40515,Organization 22,Food Assistance,Prepared Meals
7840,921,6/6/2022 19:32,Jessamine County,KY,40356,Organization 22,Housing & Shelter,Permanent Housing
7843,418,6/16/2022 16:53,Todd County,KY,42234,Organization 22,Clothing & Household Goods,
7847,908,6/3/2022 20:15,Jefferson County,KY,40215,Organization 22,Housing & Shelter,Permanent Housing
7851,422,6/23/2022 16:53,McCracken County,KY,42003,Organization 22,Clothing & Household Goods,
7863,1005,6/1/2022 15:07,Mercer County,KY,40330,Organization 22,Income Support,Emergency/One-time Financial Assistance
7865,308,6/14/2022 15:57,Jefferson County,KY,40219,Organization 22,Food Assistance,Prepared Meals
7867,441,6/22/2022 14:13,Christian County,KY,42240,Organization 22,Clothing & Household Goods,
7873,386,6/23/2022 13:18,Jefferson County,KY,,Organization 22,Food Assistance,Prepared Meals
7876,481,6/20/2022 18:56,Ohio County,KY,42320,Organization 22,Income Support,Emergency/One-time Financial Assistance
7885,620,6/15/2022 19:09,Pulaski County,KY,42503,Organization 22,Food Assistance,Emergency Food
7891,1086,6/1/2022 16:20,Fayette County,KY,40515,Organization 22,Housing & Shelter,Rent/Mortgage Payment Assistance
7898,91,6/30/2022 14:06,Hardin County,KY,42701,Organization 22,Clothing & Household Goods,
7903,386,6/23/2022 13:18,Jefferson County,KY,,Organization 22,Food Assistance,Prepared Meals
7910,365,6/17/2022 19:52,Madison County,KY,40403,Organization 22,Employment,Job Search/Placement
7911,389,6/6/2022 19:23,Martin County,KY,41224,Organization 22,Food Assistance,Emergency Food
7925,467,6/16/2022 16:32,Gallatin County,KY,41092,Organization 22,Food Assistance,SNAP/WIC/Other Nutrition Benefits
7935,390,6/6/2022 19:51,Martin County,KY,41224,Organization 22,Clothing & Household Goods,
7939,184,6/17/2022 15:37,Jefferson County,KY,40214,Organization 22,Transportation,Ride Coordination
7942,486,6/15/2022 18:12,Floyd County,KY,41635,Organization 22,Housing & Shelter,Home Expense Assistance/Repairs
7944,203,6/28/2022 18:08,Grant County,KY,41035,Organization 22,Physical Health,Medical Equipment/Assistive Technology
7948,24,6/30/2022 20:07,Clark County,KY,40391,Organization 22,Food Assistance,Prepared Meals
7989,477,6/6/2022 21:12,Fayette County,KY,40515,Organization 22,Clothing & Household Goods,
7997,442,6/22/2022 18:33,Livingston County,KY,42058,Organization 22,Clothing & Household Goods,
8014,365,6/13/2022 18:12,Madison County,KY,40403,Organization 22,Employment,Job Search/Placement
8019,308,6/14/2022 15:57,Jefferson County,KY,40219,Organization 22,Housing & Shelter,Rent/Mortgage Payment Assistance
8040,620,6/15/2022 19:09,Pulaski County,KY,42503,Organization 22,Food Assistance,Emergency Food
8064,233,6/27/2022 16:35,Grant County,KY,41030,Organization 22,Clothing & Household Goods,
8077,731,6/14/2022 17:44,Wayne County,KY,42633,Organization 22,Transportation,Transportation Expense Assistance
8105,479,6/15/2022 20:17,Jefferson County,KY,40210,Organization 22,Food Assistance,SNAP/WIC/Other Nutrition Benefits
8115,234,6/27/2022 15:11,Fulton County,KY,42041,Organization 22,Housing & Shelter,Rent/Mortgage Payment Assistance
8127,418,6/16/2022 16:53,Todd County,KY,42234,Organization 22,Employment,Job Search/Placement
8147,618,6/15/2022 16:20,Pulaski County,KY,40741,Organization 22,Income Support,Emergency/One-time Financial Assistance
8162,102,6/28/2022 17:57,Caldwell County,KY,42445,Organization 22,Clothing & Household Goods,
8168,390,6/6/2022 19:48,Martin County,KY,41224,Organization 22,Food Assistance,Emergency Food
8175,836,6/10/2022 14:54,Bourbon County,KY,40361,Organization 22,Clothing & Household Goods,
8205,477,6/6/2022 21:12,Fayette County,KY,40515,Organization 22,Food Assistance,Emergency Food
8217,409,6/22/2022 13:35,Letcher County,KY,41858,Organization 22,Utilities,Utility Bill Payment Assistance
8219,478,6/14/2022 14:59,Shelby County,KY,40003,Organization 22,Food Assistance,SNAP/WIC/Other Nutrition Benefits
8239,921,6/6/2022 19:32,Jessamine County,KY,40356,Organization 22,Food Assistance,Prepared Meals
8249,34,6/30/2022 18:41,Crittenden County,KY,42078,Organization 22,Sports & Recreation,Exercise Classes/Groups
8257,481,6/6/2022 16:48,Ohio County,KY,42320,Organization 22,Utilities,Utility Bill Payment Assistance
8260,233,6/27/2022 16:37,Grant County,KY,41030,Organization 22,Food Assistance,Emergency Food
8266,86,6/28/2022 14:59,Jefferson County,KY,40219,Organization 22,Social Enrichment,Cooking Classes
8275,855,6/8/2022 17:58,Hopkins County,KY,42431,Organization 22,Utilities,Utility Bill Payment Assistance
8279,47,6/30/2022 17:14,Jefferson County,KY,40203,Organization 22,Clothing & Household Goods,
8291,420,6/17/2022 16:21,Hopkins County,KY,42431,Organization 22,Transportation,Ride Coordination
8295,308,6/14/2022 15:57,Jefferson County,KY,40219,Organization 22,Housing & Shelter,Rent/Mortgage Payment Assistance
8301,365,6/22/2022 13:00,Madison County,KY,40403,Organization 22,Employment,Job Search/Placement
8316,749,6/13/2022 15:14,Warren County,KY,42101,Organization 22,Income Support,Emergency/One-time Financial Assistance
8320,86,6/28/2022 14:59,Jefferson County,KY,40219,Organization 22,Social Enrichment,Cooking Classes
8325,86,6/28/2022 14:59,Jefferson County,KY,40219,Organization 22,Social Enrichment,Cooking Classes
8327,757,6/6/2022 19:44,Greenup County,KY,41144,Organization 22,Clothing & Household Goods,
8343,776,6/10/2022 19:14,Fayette County,KY,40509,Organization 22,Benefits Navigation,Benefits Eligibility Screening
8360,477,6/6/2022 21:12,Fayette County,KY,40515,Organization 22,Housing & Shelter,Rent/Mortgage Payment Assistance
8368,320,4/22/2022 16:07,Kenton County,KY,41015,Organization 22,Food Assistance,Emergency Food
8377,908,6/3/2022 20:11,Jefferson County,KY,40215,Organization 22,Food Assistance,SNAP/WIC/Other Nutrition Benefits
8378,892,6/7/2022 14:19,Boone County,KY,41042,Organization 22,Housing & Shelter,Permanent Housing
8413,908,6/3/2022 20:11,Jefferson County,KY,40215,Organization 22,Food Assistance,SNAP/WIC/Other Nutrition Benefits
8424,705,6/15/2022 13:46,Monroe County,KY,42167,Organization 22,Income Support,SSI/SSD & Disability Benefits
8428,72,6/30/2022 16:08,Bourbon County,KY,40348,Organization 22,Food Assistance,SNAP/WIC/Other Nutrition Benefits
8435,476,6/9/2022 17:27,Jefferson County,KY,40213,Organization 22,Utilities,Utility Bill Payment Assistance
8473,1004,6/3/2022 14:01,Scott County,KY,40324,Organization 22,Clothing & Household Goods,
8481,86,6/28/2022 14:57,Jefferson County,KY,40219,Organization 22,Individual & Family Support,Life Skills Training & Support
8492,440,6/21/2022 17:18,,KY,41553,Organization 22,Income Support,TANF/Cash Assistance Programs
8497,98,6/29/2022 16:06,Madison County,KY,40475,Organization 22,Clothing & Household Goods,
8500,93,6/29/2022 16:38,Madison County,KY,40475,Organization 22,Clothing & Household Goods,
8535,1087,5/27/2022 19:08,Pulaski County,KY,42553,Organization 22,Clothing & Household Goods,
8572,479,6/15/2022 20:17,Jefferson County,KY,40210,Organization 22,Food Assistance,Prepared Meals
8573,308,6/14/2022 15:57,Jefferson County,KY,40219,Organization 22,Clothing & Household Goods,
8580,1020,6/3/2022 16:56,Barren County,KY,42141,Organization 22,Housing & Shelter,Rent/Mortgage Payment Assistance
8581,411,6/20/2022 15:39,Martin County,KY,41224,Organization 22,Clothing & Household Goods,
8592,477,6/6/2022 21:12,Fayette County,KY,40515,Organization 22,Clothing & Household Goods,
8596,418,6/16/2022 16:53,Todd County,KY,42234,Organization 22,Food Assistance,Emergency Food
8599,476,6/9/2022 17:27,Jefferson County,KY,40213,Organization 22,Utilities,Utility Bill Payment Assistance
8608,1087,5/27/2022 19:08,Pulaski County,KY,42553,Organization 22,Clothing & Household Goods,
8621,477,6/6/2022 21:12,Fayette County,KY,40515,Organization 22,Food Assistance,SNAP/WIC/Other Nutrition Benefits
8653,788,6/13/2022 18:59,Jefferson County,KY,40214,Organization 22,Education,Degrees/Certifications
8671,479,6/15/2022 20:17,Jefferson County,KY,40210,Organization 22,Food Assistance,SNAP/WIC/Other Nutrition Benefits
8724,421,12/29/2021 17:29,Boone County,KY,41042,Organization 22,Transportation,Transportation Passes/Vouchers
8730,779,6/10/2022 16:54,Adair County,KY,42728,Organization 22,Food Assistance,SNAP/WIC/Other Nutrition Benefits
8751,86,6/28/2022 14:59,Jefferson County,KY,40219,Organization 22,Social Enrichment,Cooking Classes
8769,794,6/10/2022 20:20,Laurel County,KY,40741,Organization 22,Physical Health,Health Coaching
8789,365,6/13/2022 18:12,Madison County,KY,40403,Organization 22,Employment,Job Search/Placement
8794,86,6/28/2022 14:57,Jefferson County,KY,40219,Organization 22,Individual & Family Support,Life Skills Training & Support
8857,99,6/29/2022 3:15,Kenton County,KY,41015,Organization 22,Food Assistance,Emergency Food
8864,386,6/23/2022 13:22,Jefferson County,KY,,Organization 22,Transportation,Ride Coordination
8868,418,6/16/2022 16:53,Todd County,KY,42234,Organization 22,Transportation,Ride Coordination
8882,479,6/15/2022 20:17,Jefferson County,KY,40210,Organization 22,Food Assistance,SNAP/WIC/Other Nutrition Benefits
8883,891,6/7/2022 14:07,Boone County,KY,41042,Organization 22,Clothing & Household Goods,
8886,481,6/20/2022 18:53,Ohio County,KY,42320,Organization 22,Utilities,Utility Bill Payment Assistance
8899,386,6/23/2022 13:18,Jefferson County,KY,,Organization 22,Food Assistance,Prepared Meals
8909,416,6/16/2022 20:33,Fayette County,KY,40503,Organization 22,Transportation,Ride Coordination
8910,476,6/9/2022 17:27,Jefferson County,KY,40213,Organization 22,Utilities,Utility Bill Payment Assistance
8933,387,6/24/2022 19:18,Pike County,KY,41501,Organization 22,Clothing & Household Goods,
8936,88,6/29/2022 18:12,Henderson County,KY,42420,Organization 22,Utilities,Home Energy/Utilities Benefits
8943,618,6/15/2022 16:20,Pulaski County,KY,40741,Organization 22,Food Assistance,Emergency Food
8945,1013,6/3/2022 19:10,Kenton County,KY,41015,Organization 22,Food Assistance,Prepared Meals
8950,524,6/17/2022 15:07,Daviess County,KY,42301,Organization 22,Food Assistance,Emergency Food
8972,308,6/14/2022 15:57,Jefferson County,KY,40219,Organization 22,Housing & Shelter,Rent/Mortgage Payment Assistance
8975,390,6/20/2022 16:09,Martin County,KY,41224,Organization 22,Food Assistance,Emergency Food
8980,409,6/22/2022 13:31,Letcher County,KY,41858,Organization 22,Transportation,Transportation Expense Assistance
8984,835,6/9/2022 13:11,Campbell County,KY,41075,Organization 22,Individual & Family Support,Environmental Modifications/Accessibility
8986,102,6/28/2022 17:57,Caldwell County,KY,42445,Organization 22,Transportation,Transportation Passes/Vouchers
8990,414,6/17/2022 18:40,Henderson County,KY,42462,Organization 22,Clothing & Household Goods,
8991,921,6/6/2022 19:32,Jessamine County,KY,40356,Organization 22,Clothing & Household Goods,
9007,184,6/17/2022 15:37,Jefferson County,KY,40214,Organization 22,Transportation,Ride Coordination
7137,983,6/6/2022 17:38,,,,Organization 22,Food Assistance,SNAP/WIC/Other Nutrition Benefits
7374,983,6/6/2022 17:38,,,,Organization 22,Housing & Shelter,Rent/Mortgage Payment Assistance
7448,475,6/2/2022 14:39,Hamilton County,OH,45239,Organization 22,Transportation,Ride Coordination
7461,475,6/2/2022 14:39,Hamilton County,OH,45239,Organization 22,Employment,Job Search/Placement
7545,475,6/2/2022 14:39,Hamilton County,OH,45239,Organization 22,Food Assistance,Emergency Food
7897,983,6/6/2022 17:38,,,,Organization 22,Food Assistance,Emergency Food
7906,475,6/2/2022 14:39,Hamilton County,OH,45239,Organization 22,Employment,Job Search/Placement
8242,475,6/2/2022 14:39,Hamilton County,OH,45239,Organization 22,Clothing & Household Goods,
8813,475,6/2/2022 14:39,Hamilton County,OH,45239,Organization 22,Employment,Job Search/Placement
7286,491,12/27/2021 20:13,Boyle County,KY,40468,Organization 23,Food Assistance,Prepared Meals
7308,200,6/28/2022 18:32,Pendleton County,KY,41006,Organization 23,Utilities,Utility Bill Payment Assistance
7639,520,6/20/2022 19:05,Knox County,KY,40906,Organization 23,Transportation,Ride Coordination
8171,200,6/28/2022 18:32,Pendleton County,KY,41006,Organization 23,Transportation,Transportation Expense Assistance
8211,438,6/20/2022 19:25,Daviess County,KY,42301,Organization 23,Housing & Shelter,Rent/Mortgage Payment Assistance
8342,490,1/7/2022 21:23,Fayette County,KY,40517,Organization 23,Individual & Family Support,Child Care
8471,759,6/13/2022 14:04,Hardin County,KY,40160,Organization 23,Housing & Shelter,Permanent Housing
8648,438,6/20/2022 19:25,Daviess County,KY,42301,Organization 23,Food Assistance,SNAP/WIC/Other Nutrition Benefits
8887,982,6/1/2022 16:33,Jefferson County,KY,40229,Organization 256,Food Assistance,Emergency Food
8053,558,6/15/2022 19:53,Jefferson County,KY,40220,Organization 259,Mental/Behavioral Health,Behavior Skills Training & Support
8870,558,6/15/2022 19:53,Jefferson County,KY,40220,Organization 259,Mental/Behavioral Health,Behavior Skills Training & Support
7354,478,6/16/2022 16:13,Shelby County,KY,40003,Organization 261,Housing & Shelter,Rent/Mortgage Payment Assistance
7399,1089,6/1/2022 15:54,Oldham County,KY,40056,Organization 261,Benefits Navigation,Health Insurance/Benefits
7252,1125,6/30/2022 20:55,,,,Organization 266,Substance Use,Substance Use Recovery Support
7367,1125,6/30/2022 20:55,,,,Organization 266,Substance Use,Substance Use Recovery Support
8267,1125,6/30/2022 20:55,,,,Organization 266,Substance Use,Substance Use Recovery Support
7020,367,6/6/2022 15:38,Jefferson County,KY,40203,Organization 269,Transportation,Ride Coordination
7022,201,6/16/2022 18:27,Jefferson County,KY,40272,Organization 269,Transportation,Ride Coordination
7025,96,6/13/2022 19:25,Jefferson County,KY,40216,Organization 269,Transportation,Ride Coordination
7041,122,6/15/2022 16:35,Jefferson County,KY,40214,Organization 269,Transportation,Ride Coordination
7048,96,6/13/2022 12:21,Jefferson County,KY,40216,Organization 269,Transportation,Ride Coordination
7064,113,6/17/2022 13:48,Jefferson County,KY,40216,Organization 269,Transportation,Ride Coordination
7067,251,6/28/2022 18:06,Jefferson County,KY,40211,Organization 269,Transportation,Ride Coordination
7070,343,6/16/2022 14:43,Jefferson County,KY,40211,Organization 269,Transportation,Ride Coordination
7079,394,6/7/2022 13:44,Jefferson County,KY,40206,Organization 269,Transportation,Ride Coordination
7080,124,6/1/2022 17:47,Jefferson County,KY,40210,Organization 269,Transportation,Ride Coordination
7082,251,6/22/2022 18:41,Jefferson County,KY,40211,Organization 269,Transportation,Ride Coordination
7084,114,6/2/2022 19:17,Jefferson County,KY,40203,Organization 269,Transportation,Ride Coordination
7090,583,6/7/2022 16:45,Jefferson County,KY,40120,Organization 269,Transportation,Ride Coordination
7092,122,6/8/2022 12:26,Jefferson County,KY,40214,Organization 269,Transportation,Ride Coordination
7100,176,6/1/2022 16:09,Jefferson County,KY,40216,Organization 269,Transportation,Ride Coordination
7116,201,6/16/2022 12:38,Jefferson County,KY,40272,Organization 269,Transportation,Ride Coordination
7119,251,6/10/2022 15:53,Jefferson County,KY,40211,Organization 269,Transportation,Ride Coordination
7128,124,6/21/2022 12:50,Jefferson County,KY,40210,Organization 269,Transportation,Ride Coordination
7133,115,6/30/2022 12:58,Jefferson County,KY,40213,Organization 269,Transportation,Ride Coordination
7141,583,6/13/2022 16:08,Jefferson County,KY,40120,Organization 269,Transportation,Ride Coordination
7149,880,6/2/2022 13:28,Jefferson County,KY,40258,Organization 269,Transportation,Ride Coordination
7150,124,6/9/2022 13:16,Jefferson County,KY,40210,Organization 269,Transportation,Ride Coordination
7178,879,6/2/2022 17:20,Jefferson County,KY,40210,Organization 269,Transportation,Ride Coordination
7184,113,6/15/2022 17:09,Jefferson County,KY,40216,Organization 269,Transportation,Ride Coordination
7189,201,6/17/2022 12:33,Jefferson County,KY,40272,Organization 269,Transportation,Ride Coordination
7195,115,6/22/2022 13:17,Jefferson County,KY,40213,Organization 269,Transportation,Ride Coordination
7199,201,6/22/2022 12:29,Jefferson County,KY,40272,Organization 269,Transportation,Ride Coordination
7212,407,6/16/2022 20:24,Jefferson County,KY,40211,Organization 269,Transportation,Ride Coordination
7217,646,6/15/2022 12:52,Jefferson County,KY,40210,Organization 269,Transportation,Ride Coordination
7235,384,6/9/2022 18:10,Jefferson County,KY,40215,Organization 269,Transportation,Ride Coordination
7253,204,6/27/2022 14:45,Jefferson County,KY,40212,Organization 269,Transportation,Ride Coordination
7263,122,6/24/2022 19:19,Jefferson County,KY,40214,Organization 269,Transportation,Ride Coordination
7293,124,6/3/2022 18:14,Jefferson County,KY,40210,Organization 269,Transportation,Ride Coordination
7297,583,6/1/2022 20:10,Jefferson County,KY,40120,Organization 269,Transportation,Ride Coordination
7307,123,6/30/2022 12:29,Jefferson County,KY,40216,Organization 269,Transportation,Ride Coordination
7353,113,6/16/2022 13:18,Jefferson County,KY,40216,Organization 269,Transportation,Ride Coordination
7358,77,6/16/2022 12:22,Jefferson County,KY,40214,Organization 269,Transportation,Ride Coordination
7359,124,6/14/2022 12:23,Jefferson County,KY,40210,Organization 269,Transportation,Ride Coordination
7362,277,6/22/2022 12:57,Jefferson County,KY,40204,Organization 269,Transportation,Ride Coordination
7370,403,6/15/2022 15:15,Jefferson County,KY,40203,Organization 269,Transportation,Ride Coordination
7384,171,6/17/2022 16:35,Jefferson County,KY,40211,Organization 269,Transportation,Ride Coordination
7387,846,6/10/2022 12:38,Jefferson County,KY,40203,Organization 269,Transportation,Ride Coordination
7411,201,6/24/2022 12:19,Jefferson County,KY,40272,Organization 269,Transportation,Ride Coordination
7421,251,6/16/2022 17:27,Jefferson County,KY,40211,Organization 269,Transportation,Ride Coordination
7426,207,6/24/2022 12:28,Jefferson County,KY,40218,Organization 269,Transportation,Ride Coordination
7453,1019,6/3/2022 18:27,Jefferson County,KY,40220,Organization 269,Transportation,Ride Coordination
7470,862,6/9/2022 17:50,Jefferson County,KY,40211,Organization 269,Transportation,Ride Coordination
7471,810,6/13/2022 14:15,Jefferson County,KY,40219,Organization 269,Transportation,Ride Coordination
7474,122,6/17/2022 19:23,Jefferson County,KY,40214,Organization 269,Transportation,Ride Coordination
7475,367,6/13/2022 12:34,Jefferson County,KY,40203,Organization 269,Transportation,Ride Coordination
7481,862,6/3/2022 19:40,Jefferson County,KY,40211,Organization 269,Transportation,Ride Coordination
7484,114,6/30/2022 12:52,Jefferson County,KY,40203,Organization 269,Transportation,Ride Coordination
7498,646,6/7/2022 18:35,Jefferson County,KY,40210,Organization 269,Transportation,Ride Coordination
7518,176,6/23/2022 18:12,Jefferson County,KY,40216,Organization 269,Transportation,Ride Coordination
7523,77,6/23/2022 18:02,Jefferson County,KY,40214,Organization 269,Transportation,Ride Coordination
7529,207,6/27/2022 11:59,Jefferson County,KY,40218,Organization 269,Transportation,Ride Coordination
7536,646,6/8/2022 15:30,Jefferson County,KY,40210,Organization 269,Transportation,Ride Coordination
7538,121,6/3/2022 12:57,Jefferson County,KY,40210,Organization 269,Transportation,Ride Coordination
7548,367,6/17/2022 17:37,Jefferson County,KY,40203,Organization 269,Transportation,Ride Coordination
7549,176,6/17/2022 18:36,Jefferson County,KY,40216,Organization 269,Transportation,Ride Coordination
7578,123,6/28/2022 12:31,Jefferson County,KY,40216,Organization 269,Transportation,Ride Coordination
7588,251,6/9/2022 16:42,Jefferson County,KY,40211,Organization 269,Transportation,Ride Coordination
7591,619,6/17/2022 16:32,Jefferson County,KY,40210,Organization 269,Transportation,Ride Coordination
7618,113,6/27/2022 13:03,Jefferson County,KY,40216,Organization 269,Transportation,Ride Coordination
7627,646,6/16/2022 16:32,Jefferson County,KY,40210,Organization 269,Transportation,Ride Coordination
7635,171,6/29/2022 15:33,Jefferson County,KY,40211,Organization 269,Transportation,Ride Coordination
7637,113,6/28/2022 16:06,Jefferson County,KY,40216,Organization 269,Transportation,Ride Coordination
7641,96,6/8/2022 12:28,Jefferson County,KY,40216,Organization 269,Transportation,Ride Coordination
7647,998,6/6/2022 13:02,Jefferson County,KY,40211,Organization 269,Transportation,Ride Coordination
7650,646,6/2/2022 18:22,Jefferson County,KY,40210,Organization 269,Transportation,Ride Coordination
7659,122,6/16/2022 13:06,Jefferson County,KY,40214,Organization 269,Transportation,Ride Coordination
7662,398,6/15/2022 16:20,Jefferson County,KY,40202,Organization 269,Transportation,Ride Coordination
7689,96,6/28/2022 13:53,Jefferson County,KY,40216,Organization 269,Transportation,Ride Coordination
7697,384,6/1/2022 17:48,Jefferson County,KY,40215,Organization 269,Transportation,Ride Coordination
7699,277,6/10/2022 12:30,Jefferson County,KY,40204,Organization 269,Transportation,Ride Coordination
7702,122,6/21/2022 18:53,Jefferson County,KY,40214,Organization 269,Transportation,Ride Coordination
7706,394,6/9/2022 12:32,Jefferson County,KY,40206,Organization 269,Transportation,Ride Coordination
7709,123,6/29/2022 12:40,Jefferson County,KY,40216,Organization 269,Transportation,Ride Coordination
7712,251,6/8/2022 16:25,Jefferson County,KY,40211,Organization 269,Transportation,Ride Coordination
7713,114,6/6/2022 14:47,Jefferson County,KY,40203,Organization 269,Transportation,Ride Coordination
7717,251,6/24/2022 19:07,Jefferson County,KY,40211,Organization 269,Transportation,Ride Coordination
7743,176,6/14/2022 12:58,Jefferson County,KY,40216,Organization 269,Transportation,Ride Coordination
7752,277,6/8/2022 12:35,Jefferson County,KY,40204,Organization 269,Transportation,Ride Coordination
7754,77,6/13/2022 12:32,Jefferson County,KY,40214,Organization 269,Transportation,Ride Coordination
7765,862,6/1/2022 14:26,Jefferson County,KY,40211,Organization 269,Transportation,Ride Coordination
7770,122,6/14/2022 19:49,Jefferson County,KY,40214,Organization 269,Transportation,Ride Coordination
7779,96,6/30/2022 12:32,Jefferson County,KY,40216,Organization 269,Transportation,Ride Coordination
7785,1042,6/3/2022 13:16,Jefferson County,KY,40215,Organization 269,Transportation,Ride Coordination
7805,207,6/28/2022 12:51,Jefferson County,KY,40218,Organization 269,Transportation,Ride Coordination
